x	y	Ey
0.0	3.778295996360858	3.5
0.056818181818181816	2.909631012260213	3.375336036516584
0.11363636363636363	3.311920185474717	3.2513969514027217
0.17045454545454544	3.4722843749994214	3.1282618698144002
0.22727272727272727	3.756196933069981	3.006009732901501
0.28409090909090906	2.384344925976987	2.884719206072057
0.3409090909090909	3.0401125523057333	2.764468587576953
0.3977272727272727	3.1980085863089367	2.645335717521289
0.45454545454545453	2.5864901225793884	2.527397887408142
0.5113636363636364	2.51953911465754	2.4107317503198464
0.5681818181818181	2.2992169626691226	2.295413231841173
0.625	1.757557304358765	2.181517441827905
0.6818181818181818	3.021627472927661	2.069118587123371
0.7386363636363636	0.8931133223690457	1.9582898853243342
0.7954545454545454	1.2757592701813403	1.8491034796964714
0.8522727272727273	2.0490303574809308	1.7416303553383037
0.9090909090909091	1.2344449121806873	1.63594025669101
0.9659090909090908	0.6022500718788343	1.532101606489976
1.0227272727272727	1.1562104043220622	1.4301814262522732
1.0795454545454546	1.1013755327256574	1.33024525839246
1.1363636363636362	1.5328039043994306	1.2323570900572152
1.1931818181818181	0.36682021513496754	1.1365792787673086
1.25	0.7250462426067465	1.0429724799533315
1.3068181818181819	1.0484383410505413	0.9515955764693846
1.3636363636363635	1.4776818563974636	0.8625056101666293
1.4204545454545454	1.179962700168558	0.7757577156062441
1.4772727272727273	2.0163659564803105	0.6914050559887799
1.534090909090909	1.2443215690745082	0.6094987613744096
1.5909090909090908	1.2612639380148274	0.5300878692658246
1.6477272727272727	0.4285223125439253	0.45321926762286013
1.7045454545454546	-1.1343569392697985	0.3789376403750486
1.7613636363636362	-0.20798907840000858	0.30728541549543165
1.8181818181818181	-0.3133838508812705	0.2383027156959634
1.875	0.1069221955079519	0.17202731180180963
1.9318181818181817	0.38799404373486335	0.1084945788587206
1.9886363636363635	0.6191803063234794	0.04773745502448401
2.0454545454545454	-0.08306067323677845	-0.010213596707766781
2.102272727272727	1.0128992381912336	-0.06533062390991118
2.159090909090909	-1.0444556272526913	-0.11758821720173351
2.215909090909091	-0.945969212194238	-0.16696353977858958
2.2727272727272725	0.20270723305245897	-0.21343635394954674
2.3295454545454546	-1.1270095402668234	-0.25698904465514816
2.3863636363636362	0.046750795285643465	-0.2976066399374775
2.443181818181818	-0.6842329621143273	-0.3352768283387353
2.5	0.05419647047993348	-0.3699899732081089
2.5568181818181817	-0.6120318826804978	-0.4017391239003043
2.6136363636363638	-1.5832895622567031	-0.43052002385273824
2.6704545454545454	-0.4279184888931549	-0.45633111553199224
2.727272727272727	0.2850250627844485	-0.47917354224378794
2.784090909090909	-0.48587914683800293	-0.4990511468043768
2.840909090909091	-0.21202994875235842	-0.5159704670748888
2.8977272727272725	-0.7198492818932353	-0.5299407283638331
2.9545454545454546	-1.0794006163861982	-0.5409738327065725
3.0113636363636362	-1.1010878654566787	-0.5490843450342362
3.068181818181818	-0.5972771720873936	-0.5542894762481407
3.125	-0.8469105760290396	-0.5566090632193876
3.1818181818181817	0.5034583803345736	-0.5560655457368826
3.2386363636363633	-0.04817706199230831	-0.5526839404305595
3.2954545454545454	-0.3824854153204456	-0.5464918117001178
3.352272727272727	-1.5155029635379578	-0.5375192396830524
3.409090909090909	-0.29618680038865763	-0.5257987852992028
3.465909090909091	-0.029406282518026905	-0.5113654524124391
3.5227272727272725	-0.28924539502971525	-0.49425664715345796
3.5795454545454546	-0.36582031516826896	-0.47451213445095886
3.6363636363636362	-0.6932678246517925	-0.4521739918217147
3.693181818181818	-0.19944364203279405	-0.42728656047323454
3.75	-0.4785837131722985	-0.39989639377584263
3.8068181818181817	-0.6802070012322472	-0.37005220316405296
3.8636363636363633	-0.19272342884800037	-0.3378048015301045
3.9204545454545454	-0.12834762108863007	-0.3032070441754442
3.977272727272727	0.11911449614188041	-0.2663137673887652
4.034090909090909	0.29748339396897483	-0.22718172472199005
4.090909090909091	0.019751106586398642	-0.1858695210382426
4.1477272727272725	-0.09707137033977198	-0.14243754440845402
4.204545454545454	-0.2518504645848468	-0.09694789593573994
4.261363636363636	-0.9493301490303427	-0.04946431758910941
4.318181818181818	-0.4331074908779156	-5.21181303472229e-05
4.375	0.20716286797978473	0.05122190277982164
4.431818181818182	-0.03515708874045889	0.10428953220812365
4.488636363636363	-0.42422750446952695	0.159081223217453
4.545454545454545	-0.8225885246823051	0.21552617568580035
4.6022727272727275	0.08949673457093374	0.2735524185814874
4.659090909090909	-0.46431112965962973	0.33308689359908483
4.715909090909091	0.6566986784430424	0.3940555400588267
4.7727272727272725	0.7418439812847251	0.45638338097086184
4.829545454545454	0.8400500186484664	0.5199946101643322
4.886363636363636	0.22675593440289699	0.5848126803800157
4.943181818181818	0.6997242784579517	0.650760392224182
5.0	0.09292695855215727	0.7177599838802655
5.056818181818182	0.18291516945823716	0.7857332214741319
5.113636363636363	0.6985330484709394	0.8546014899879047
5.170454545454545	-0.40121769273760577	0.9242858846167069
5.2272727272727275	1.0718568127529464	0.994707302462165
5.284090909090909	0.8096989904919789	1.0657865344561086
5.340909090909091	0.9125072198727695	1.1374443574076494
5.3977272727272725	1.6909907003455316	1.2096016260666698
5.454545454545454	0.9201946798572276	1.2821793650967435
5.511363636363636	0.7831338614757815	1.355098860850592
5.568181818181818	0.37703085952210413	1.4282817528414562
5.625	2.3069979709632977	1.5016501248040437
5.681818181818182	1.0544665692750335	1.5751265952392808
5.738636363636363	2.095709613998835	1.648634407337612
5.795454545454545	1.825074672605194	1.722097518176359
5.8522727272727275	1.93036814087848	1.7954406870874964
5.909090909090909	2.9304006751235985	1.8685895630931397
5.965909090909091	2.322825547240419	1.9414707713071473
6.0227272727272725	2.685400501927474	2.014011998202425
6.079545454545454	2.548981839826361	2.0861420756448545
6.136363636363636	2.582895786095775	2.1577910635961777
6.193181818181818	2.772609190372893	2.22889033138975
6.25	2.103742533287898	2.2993726374846877
6.306818181818182	2.728168710650762	2.3691722076057586
6.363636363636363	2.688731916552038	2.438224811178189
6.420454545454545	2.6973649583463146	2.506467835968566
6.477272727272727	1.6482306012160737	2.5738403608451135
6.534090909090909	2.159556182980174	2.6402832265727665
6.590909090909091	3.2560679929521883	2.705739104560786
6.6477272727272725	2.205229716815481	2.7701525634830366
6.704545454545454	2.324215514274992	2.8334701336934742
6.761363636363636	2.8414620963969357	2.8956403693620247
6.818181818181818	3.0367792358599344	2.9566139082586282
6.875	3.203518749291993	3.0163435291159746
6.931818181818182	3.5817914372241635	3.0747842065042796
6.988636363636363	3.646196901780474	3.131893163154323
7.045454545454545	3.2417719657699116	3.1876299196679554
7.102272727272727	1.9002802259946574	3.241956341558293
7.159090909090909	3.500159155656323	3.2948366835649496
7.215909090909091	2.867266387274452	3.3462376311928006
7.2727272727272725	3.5857364924385946	3.39612833942601
7.329545454545454	3.6199797907790146	3.44448046857233
7.386363636363636	3.9344094616102834	3.491268217196019
7.443181818181818	4.033937318444781	3.536468352101112
7.5	3.4760809456788078	3.580060235330194
7.556818181818182	3.40526017289573	3.6220258481473087
7.613636363636363	3.2739718641232565	3.662349811977125
7.670454545454545	3.8162717858660784	3.7010194062760347
7.727272727272727	4.5387001793841195	3.738024583314409
7.784090909090909	3.9858079947203247	3.7733579798528423
7.840909090909091	2.790487748688917	3.8070149256988017
7.8977272727272725	3.809277288939851	3.8389934491337616
7.954545454545454	3.4819213713225716	3.8692942792044827
8.011363636363637	3.229669270304123	3.8979208448758143
8.068181818181818	3.6320132552702074	3.9248792710459606
8.125	3.8256582403767063	3.9501783714288825
8.181818181818182	2.887412428683187	3.9738296383120746
8.238636363636363	2.7064644723330744	3.9958472292016376
8.295454545454545	3.4184862893421486	4.016247950370156
8.352272727272727	4.771107023756039	4.03505123732651
8.409090909090908	4.1908472922854045	4.052279132230305
8.46590909090909	4.486955051166484	4.067956258277176
8.522727272727272	3.779980607240498	4.082109791084719
8.579545454545455	3.2422416697287715	4.094769427112324
8.636363636363637	4.509186716442776	4.10596734915158
8.693181818181818	3.0299938139951315	4.115738188927385
8.75	3.814817049633718	4.124118986853184
8.806818181818182	4.074506113107634	4.13114914898715
8.863636363636363	4.027517544410259	4.136870401239281
8.920454545454545	3.451830228642212	4.141326740882658
8.977272727272727	4.825602217500857	4.144564385425205
